2.479530000000000000e+05,1.403000000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00
5.700090000000000000e+05,4.445000000000000000e+03
3.000000000000000000e+00,0.000000000000000000e+00
1.123850000000000000e+06,6.630000000000000000e+02
5.780000000000000000e+02,0.000000000000000000e+00
2.400000000000000000e+01,2.400000000000000000e+02
1.200000000000000000e+01,0.000000000000000000e+00
8.218090000000000000e+05,2.860000000000000000e+02
