1.636964000000000000e+06,4.276150000000000000e+05
0.000000000000000000e+00,0.000000000000000000e+00
9.130000000000000000e+02,3.590000000000000000e+02
6.940000000000000000e+02,2.050000000000000000e+02
1.690590000000000000e+05,4.041000000000000000e+03
1.080000000000000000e+02,1.000000000000000000e+01
7.080000000000000000e+02,4.200000000000000000e+01
2.894000000000000000e+03,0.000000000000000000e+00
1.500000000000000000e+01,5.110000000000000000e+02
