1.284188000000000000e+06,1.093234000000000000e+06
5.780000000000000000e+02,3.950000000000000000e+02
1.070000000000000000e+03,8.020000000000000000e+02
3.760000000000000000e+02,2.510000000000000000e+02
7.206100000000000000e+04,4.978700000000000000e+04
2.260000000000000000e+02,2.550000000000000000e+02
2.020000000000000000e+02,5.470000000000000000e+02
2.940000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
