2.355341000000000000e+06,1.014430000000000000e+05
5.342000000000000000e+03,1.350000000000000000e+02
2.542000000000000000e+03,2.990000000000000000e+02
3.530000000000000000e+02,1.040000000000000000e+02
6.259000000000000000e+03,5.150000000000000000e+02
6.500000000000000000e+01,2.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
